"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","[Dot display: left=300, right=236, diff=64]","null","numerosity","html-keyboard-response","1086","1921525","0.0-321.0-1.0","32","prefer_not_to_say","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1351","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1087","1922881","0.0-321.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","92.25","92.25","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"754","forcedAdvice","0","forced_advice_display","html-button-response","1088","1923640","0.0-321.0-4.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1089","1924449","0.0-321.0-4.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"571","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1090","1925023","0.0-321.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","92.25","92.25","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1091","1925027","0.0-322.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","0","135","300","236","64","left","92.25","2","no","left","left","92.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1092","1925446","0.0-323.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=236, diff=64]","null","numerosity","html-keyboard-response","1093","1925960","0.0-323.0-1.0","32","prefer_not_to_say","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1142","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1094","1927108","0.0-323.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","98.5","98.5","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"1575","noAdvice","0","no_advice_display","html-button-response","1095","1928688","0.0-323.0-5.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1096","1929506","0.0-323.0-5.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1085","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1097","1930595","0.0-323.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","98.5","98.5","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1098","1930601","0.0-324.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","1","136","300","236","64","left","98.5","3","no","left","left","98.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1099","1930861","0.0-325.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=236, diff=64]","null","numerosity","html-keyboard-response","1100","1931375","0.0-325.0-1.0","32","prefer_not_to_say","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1646","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1101","1933025","0.0-325.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","97.5","97.5","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"1357","[advice choice Y,N]","1","advice_choice","html-button-response","1102","1934385","0.0-325.0-3.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1103","1935200","0.0-325.0-3.0-2.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"970","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1104","1936175","0.0-325.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","94.5","94.5","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1105","1936180","0.0-326.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","2","137","300","236","64","left","97.5","1","no","left","left","94.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1106","1936626","0.0-327.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=236, diff=64]","null","numerosity","html-keyboard-response","1107","1937138","0.0-327.0-1.0","32","prefer_not_to_say","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1552","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1108","1938694","0.0-327.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","95.75","95.75","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"761","[advice choice Y,N]","0","advice_choice","html-button-response","1109","1939459","0.0-327.0-3.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","1110","1940263","0.0-327.0-3.0-1.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"760","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1111","1941028","0.0-327.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","95.75","95.75","50","true","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1112","1941031","0.0-328.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","3","138","300","236","64","left","95.75","1","yes","left","left","95.75","true","","","","","",""
"954","block message","0","block_message","html-button-response","1113","1941993","0.0-329.0","32","prefer_not_to_say","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1114","1942489","0.0-330.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=236, right=300, diff=64]","null","numerosity","html-keyboard-response","1115","1943002","0.0-330.0-1.0","32","prefer_not_to_say","","-1","-1","236","300","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1240","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1116","1944246","0.0-330.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","94","50","94","true","64","","","","","","","","","","","","","","","","","","","","","",""
"826","[advice choice Y,N]","1","advice_choice","html-button-response","1117","1945075","0.0-330.0-3.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","1118","1945880","0.0-330.0-3.0-2.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2300","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1119","1948185","0.0-330.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","93.75","93.75","50","false","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1120","1948190","0.0-331.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","4","139","236","300","64","right","94","1","no","left","left","93.75","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1121","1948647","0.0-332.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=236, right=300, diff=64]","null","numerosity","html-keyboard-response","1122","1949159","0.0-332.0-1.0","32","prefer_not_to_say","","-1","-1","236","300","64","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1212","Confidence judgement (first response)","","confidence_first","html-keyboard-response","1123","1950373","0.0-332.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","97","50","97","true","64","","","","","","","","","","","","","","","","","","","","","",""
"799","[advice choice Y,N]","0","advice_choice","html-button-response","1124","1951174","0.0-332.0-3.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","1125","1951994","0.0-332.0-3.0-1.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"638","Confidence judgment (second response)","","confidence_second","html-keyboard-response","1126","1952638","0.0-332.0-6.0","32","prefer_not_to_say","","-1","-1","","","","right","97","50","97","true","64","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","1127","1952643","0.0-333.0","32","prefer_not_to_say","","","","","","","","","","","","","","","9","5","140","236","300","64","right","97","1","yes","right","right","97","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","1128","1953019","0.0-334.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
